Project Id-ODG Click,Landing Date-ODG Click,Offer Desc-ODG Link,Link Id-ODG Click,Count-ODG Click,Clickstream Guid-ODG Click,Click Id-ODG Click
248839,6/7/2012,Vostro 260 Slim Tower_20,4323306,1,8b947c2c8c3d44fd8d561523ff31df4a,c9f84c31-816d-41d2-9ad0-9800179d0277
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,507ba060251949169a79814ee99f3f46,e94bb03c-aa5e-4c0c-8e8a-af4e0d3eaab9
248839,6/3/2012,Vostro 3550_5,4318918,1,93d79addae1a419bbb9c71d6a32b1c14,12178c53-83f5-4f10-9bd1-69da1417af44
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,7f0d4c8f42ce430d848e3b5d3b54bbce,b72f8d71-292a-4dbd-8c08-d19d49546451
248839,6/8/2012,Vostro 260 Slim Tower_20,4323306,1,4d0c308d3b974e2fb5d54b865ea100e6,60929b76-d1a6-48b8-b4f2-f07d688ecb77
248839,6/16/2012,Vostro 3550_17,4323291,1,285b72790eba46c8b6c0c8d26020a04b,fe84bfb0-8183-46ce-87e7-a54e32fac62c
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,abc35c8b0489495ca2664cb64c05af93,78787fb7-e13f-4ad2-b31d-10520f9c423a
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,b9c288a47b14410a9c66b0da527615ee,54368910-45ef-4a93-9da7-95c0134ba9cc
248839,6/10/2012,Vostro 3550_8,4318921,1,82272754b1714c75a1cba6d1caec288a,04be69a5-e24b-4a23-9d74-2c234aac09c0
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,3df62f8a0a334344975d78fb57233bdf,fc138541-be48-4532-b65a-2ccffee96863
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,5dfbe7c73a344f0699612ce5a91d8d57,dd23524b-94b5-42bc-9c50-b5cd6112b29e
248839,6/17/2012,Vostro 3550_9,4318922,1,87c04b93bb82418ab3ffef314fa78084,66dfb612-0be6-45c1-b130-10120c08e963
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,db62a745ee4c4fab9e7d850a1eec153b,9a7dfeb8-0458-4449-9680-3049d51bce9c
248839,6/8/2012,Vostro 260 Slim Tower_8,4318933,1,862ce9c1152e40d986c207b015dea280,e86bd889-e5be-4e52-adba-e3ed86444303
248839,6/16/2012,Vostro 3550_9,4318922,1,6145ff6343854649bb98327a4ffb3fb2,199e97a2-2915-460b-81a2-b212c1104e19
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,f4d9ed6db36646c9bafde932dc2c3908,392de510-0871-4601-af63-9287d59a8f4f
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,caadf324aac04fa38b88e62a269156b9,8028d218-1ec2-435f-9cff-0816f38c0c01
248839,6/4/2012,Vostro 3550_5,4318918,1,55ffb185b1d5462fa9d6cc312a650d22,b05e289c-8d96-4f90-a137-bf0ad60a8f05
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,ac24b3ec97b14fb0a1735b098d76eb7e,166512fd-005d-4026-8d69-e6928ed30ddb
248839,6/17/2012,Vostro 260 Slim Tower_34,4331745,1,33b4945ef91f40f4bcef413852aa9fad,79add6dd-dc36-4b8e-816e-b5947763b938
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,8ea5a19adf3547719a75f46c014c04c6,a148ce97-5e4d-449f-b957-e915d1eefdbf
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,17c4aed58508413694f9f915d1234221,393a283d-f5b3-4f82-a264-89f5776bcfba
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,d37e90a26af84bd2818c97a639ed2540,2cdb62e2-737c-4f46-974f-476ac15bb49e
248839,6/14/2012,Vostro 3550_9,4318922,1,5860051b7f5b4f7e8525ed9691b07acf,2e47a092-4612-4956-b223-2a091321899b
248839,6/2/2012,Vostro 3550_5,4318918,1,c7e50878d00c43be8b7a5cc123d68a54,eacfaabf-bb54-4439-a2ae-7719ada38985
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,7f09ff664bff4bbf9a8d0736cc985436,44166c5b-2bfa-45fb-99f6-8359800bf442
248839,6/9/2012,Vostro 3550_8,4318921,1,bf40aa3ca50f4a34b82aa1216548a8d1,b5ad58c8-f3d5-4f57-a371-8e9942079701
248839,6/14/2012,Vostro 3550_9,4318922,1,23960cdc2f9e4169abdbe4198959d8db,da6cfc75-81d0-40ea-b7c6-bdd49d057a95
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,292507706b474f5ab9f6a95785df464f,85012ac2-f761-47df-bfbc-76e64a7a0532
248839,6/3/2012,Vostro 3550_5,4318918,1,46d4532d1604403c98aa16e06042aa6e,1a5b0a28-662f-4434-adb8-2eb811bc91a6
248839,6/2/2012,Vostro 3550_5,4318918,1,d631a669dcfe4059a1778138914656d0,feb2ab88-0a38-47f1-98c0-d290243d929e
248839,6/7/2012,Vostro 260 Slim Tower_20,4323306,1,0270bb412b0a41ab83c183e897922bde,cc3b8a44-fc73-4b19-8b71-c15afa44d1a4
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,ae065014689e4af29f4d56e458984fd7,f35f498d-c7f5-414f-b531-8ac64732f4d8
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,1fc0a86fbd9b4101aad2a3f299ae7367,b8f8cb37-a1be-4ad0-a52a-a08d4a29a439
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,6dd8d6b9acb94e6eb19aeb903dd7f00c,310778f1-6a6c-47af-8ba2-70d3b68a089f
248839,6/17/2012,Vostro 3550_9,4318922,1,899b9e1e325649be83b631e56b7954b3,e42c898c-a3b4-4976-808d-5c0a5dfbd6fb
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,b66a64d7819741d2b02e12ec3700afeb,ea3111dc-0a72-4072-b990-e39ff5b3ea47
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,e6078db23e034f6bada09e7cde613d7b,70be1357-d9f5-4e89-aa11-4dd5952ed7e5
248839,6/2/2012,Vostro 3550_5,4318918,1,86198b5b68cd48b6bcb97304cbc34ea3,529de83f-9806-42b7-8353-2392750dbf9b
246902,6/3/2012,SMB1latitude-e5420,4269926,1,2ab12606e1e7467fbcaf1ffed254d519,dd671bd2-cdad-4f88-86b0-2a930ec194cf
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,68d2fedc8ac742f9ae5b8457c1c18e0a,a3de6adb-1f29-4f00-8cb5-36f1c7856baa
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,8d09b3a6435f4528b0ec6d446fc582eb,f0118089-9040-4258-9830-d514373ceaa1
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,bddf0f2bcdbb48e795713b49d89ef835,c59d3740-524f-4872-969f-f8adf019d144
248839,6/16/2012,Vostro 3550_9,4318922,1,37217f358c6b4150b22b8f7edcc497c2,224f4133-41a6-477f-858e-c1a94b5b0c96
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,26d1b34a20f944ffaec293cbe3a60f32,ce67a07f-1ad7-498e-9403-4c118cf48eb4
248839,6/16/2012,Vostro 260 Slim Tower_34,4331745,1,d6e80e4b05cb46d88feb405742a715fc,20ac9b44-80ef-476c-b464-0e07d9128635
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,bfb95c3bb4e64e1189ff845e4ee0a0ab,f41dbac7-e7bc-4cbc-a415-7bb782ccf5e6
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,083e6da8a7294aae94e9b2106279e9f3,d4946269-0803-4e34-8597-deca323e7d07
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,0f861d8d82aa45a99c298819b5de1e08,2fe15113-c794-4084-b8e5-2f555ef86173
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,ccdaf8b152814f4993412b1cb3fd656f,47afc125-174b-4523-adb6-8fcc8871df34
246902,5/30/2012,SMB1latitude-e6420-atg,4269923,1,4d5da0fd2ec943e19fc3ee1c96a0fb70,fe8865cb-1cb1-4af5-bd66-89105a282dd0
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,f652ece478c246b4889f8fbe406a2779,d94b31b3-c4dc-4286-9a3c-af6f68a284d8
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,719f4817007c4421a452485c4e9ae873,9b5bc96b-af24-4b03-ae89-24a9f3608498
248839,6/10/2012,Vostro 3550_8,4318921,1,71a272de71ca4451b0c908895e692c52,ecec0434-d058-4c9b-8641-61f315fdc797
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,bb2ae90dd647422d86cce06b59e5bff2,4f003771-5fb5-4a35-abd3-16e693ed1a6b
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,d518ff4a66264a84be4a9e2e666d21ee,3084f2ce-7632-4bf9-adb9-72c0d2d0b1c7
248839,6/12/2012,Vostro 3550_8,4318921,1,42a2a9970eaa4aa5a545152a9f4664cb,e6a4efa1-e6a6-4f58-b7fc-0a19c4e0e155
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,d4de723cfa674c268cf4eae4b034c9bc,412bd75e-3cab-472b-be75-8ff10e13798d
248839,6/3/2012,Vostro 3550_5,4318918,1,62e951eae6c14c41a7807c162184b4f2,dea221f0-f23c-46e8-8f7a-f511770a1a4e
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,34235f7417ee40608ceb81790871d9b2,c32e0702-d4de-4bd0-aca8-0fe6b8432959
248839,6/13/2012,Vostro 3550_8,4318921,1,e7c680c5a7a547f881c3c8b8f9a97088,5d8dfffe-0552-466a-b4b8-5e6302b0d246
248839,6/14/2012,Vostro 3550_9,4318922,1,41ac7d3e65c64caf8a0c793c99842bb9,420f58a7-f253-442b-9612-84172bf25fe2
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,c6f9afcd46f142df926b5cd372924179,50790799-4123-4967-845b-6fc5384fbbb0
248839,6/8/2012,Vostro 3550_8,4318921,1,1403cf55b7134bb6b23da55fe36fe08c,0e915f13-dce6-4956-8bc2-4244d4b35cea
248839,6/8/2012,Vostro 3550_8,4318921,1,fba16297a65946da93b67c3ec266db5e,a4aad17a-10d3-4c93-b985-d63efe28d7d7
248839,6/12/2012,Vostro 3550_8,4318921,1,ede844e2d0054ce78f465d919a37fd19,df5c5340-995f-4f8a-9dc5-c010b7cbdeb6
246902,6/1/2012,SMB1oc=bqct32a&model_id=vostro-3350,4269920,1,4d5da0fd2ec943e19fc3ee1c96a0fb70,a3df8344-c457-4747-b7f1-1abacfd2c015
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,3503049c1ae14b7490b3b5685a70e25b,98d303db-5ca9-40c6-b03c-ea146d43a786
248839,6/18/2012,Vostro 3550_9,4318922,1,55ddaabc9a164623bb1e3b86e279174f,e954c429-3886-4a0c-bafd-d97a180e912b
248839,6/17/2012,Vostro 3550_9,4318922,1,5fc0278d029e42aab4899cfecc57026f,70c8cabc-e278-4b33-b27d-1a6afd9c0440
248839,6/14/2012,Vostro 3550_9,4318922,1,b2ca30c578ad45aab287280fd7a181f7,c3c6b0c9-24d2-473d-aa1c-cb17c9fdb112
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,8dd9d8c469cd438cb48d26a51fa38acc,0b97ac20-822e-46fb-9925-402a85208b6c
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,8556dc13e9924bce9267ae65ae51c7ee,a905d922-1876-4906-9110-e1532f25eba0
248839,5/30/2012,Vostro 3550_4,4318917,1,e12a43f15b054ebeb00d4e92c9fa96c8,9b2f75b5-e920-43d9-988f-9880c1bcd67d
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,4318711b8f1d422bb8901416d87e45f7,3a6838b4-1f0b-496c-9e5a-76b529b9cc8f
248839,6/11/2012,Vostro 3550_8,4318921,1,4a45271edc4e4a67a40193e2af4efe0e,c83e41f9-aa70-4fbe-9927-10978ac2127d
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,211c36800acb4cbc911e852864ca8b97,e0788594-271b-406a-9178-045aa75b5f08
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,121532036d8e43c48004f3bb15e74611,ae437e9a-d3ac-4e5b-8209-523f471f0002
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,ef6114e12571461881046e1ce7a59d07,83448b5d-2155-435b-9e51-d6e3846b4a2d
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,c3ea6382fb7f44219d8ac452be3c2b5b,11836c5e-ef7a-4e7a-80b3-b5cabcd90bb4
248839,6/13/2012,Vostro 3550_8,4318921,1,1ea7f19ab71c43ddb2e8afd33b270295,59014139-ed51-4eae-b9b3-714dc86f6939
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,aa8a164d1c3347a6bd1069060677fbd8,8982fae2-62b5-4302-9dfd-64cc020f7487
248839,6/10/2012,Vostro 3550_8,4318921,1,912da6986fa2475b8250538068e407e5,e44269cf-4606-4e3d-81de-a7693a37e353
246902,6/4/2012,SMB1latitude-e5420,4269926,1,8b3c092d3c3c4d609326ab91283193f9,7bcd3273-5033-4e97-b2c3-c5ac52c2cd01
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,27142978114a4f29a141b7d5414f1862,7dc3adf0-0e13-49cb-919a-206b2dc556ae
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,db0e6d9d42784307a168e213e9084411,0f123588-fd59-4538-8021-b375bd5d04c5
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,d81f9ba67f93464f93170800cf3b1522,9f1845f2-e268-4217-9d74-cb08a5b2e48e
248839,6/13/2012,Vostro 3550_9,4318922,1,e75c6ff0775e41449b1e69bcf2458389,24897bea-49f0-42f5-9441-e96a0593c3a8
248839,6/9/2012,Vostro 3550_8,4318921,1,35158c426e7c4bb0b6cab7989940e615,a14e6154-bbb1-484d-81c2-86edf182f47d
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,80a71fe893b24c56b71ed810dcd64123,13c8943b-76ce-427c-9980-079cbd616d2f
248839,6/13/2012,Vostro 260 Slim Tower_38,4331749,1,76a8ead78b284300977d7438c8871e2e,d3674402-3126-4213-8e8d-a6bf04a8acf3
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,805f5c3281834d7781748113447ec326,9cc177db-76f6-4977-a565-8cf5c4150148
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,9d29ed1eabf24070b6c16b82a14addce,b8b4f09f-7cd1-4e0e-9573-239a75839af8
248839,5/31/2012,Vostro 3550_5,4318918,1,30075369398e45ec9a3a64fc54e79dee,ad1e7380-6b61-45da-856d-297c343cfd74
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,9e5279d26fb44762ba4ac56e1f20ac38,209b79be-02e5-49ab-af77-9fa3138b2949
248839,6/10/2012,Vostro 3550_8,4318921,1,4e92f5d8f9e44bee84d49d9543716fbd,dd86c393-2a88-470a-90e3-cf78a7cfbe4a
248839,6/13/2012,Vostro 3550_9,4318922,1,0a4b07b27e1444a489c20b988022e53a,5ee50a8c-15f2-42cd-9cfe-cdb97fb45c81
246902,6/1/2012,SMB1latitude-e6420-atg,4269923,1,279f1c29c43d41648533b3c1eebae240,9123803a-a6fd-41e9-8b36-9d10eebf9d61
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,6ac84d630f2f4b39a7b42e986f18ee82,cd99ce34-90c6-42e1-8357-1f252ddbafdb
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,1224034cee7d43f8bcf76e7295d2e0f2,3e92c288-73cc-4c57-84fb-76a680e3e179
248839,6/9/2012,Vostro 3550_8,4318921,1,588b902fd5ec4bf7b3686d16fdbaf119,a64a11c7-9666-4b08-9692-f4834ece7d07
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,f9418ffc17714acd82a8b900ee0a192c,bd62503c-9aac-4b99-b7a9-a24ee56a5fa5
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,7ec44bece2804368a0298da40bcb79af,7e36f77a-d346-416f-a278-c30020c84a60
248839,6/16/2012,Vostro 3550_9,4318922,1,b9a833737db949e4b84d3b656d43d15c,ea2673a7-4a33-46f3-8c83-568a9f40dd2e
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,b1095b53a5ff4afa86a2c1744a6d1d54,e0c9fb59-0364-4347-ae4c-900f6d3c3707
248839,6/13/2012,Vostro 3550_8,4318921,1,14fa7927b1e04505bb107baa4346ed38,5ec842bf-8de3-42e3-8a4f-959e1b386fa3
248839,6/12/2012,Vostro 3550_8,4318921,1,2dffe49e76ad490b863c88aa5ca1e478,723a9e4f-acc8-4315-b218-92dfb112c9a8
248839,6/16/2012,Vostro 3550_9,4318922,1,ce0338a3db004acaa29f9408c4b5292b,87967ab8-0b81-475f-8867-85c205065115
248839,6/14/2012,Vostro 3550_9,4318922,1,65ba5c05d0654b7a963c432d4852edde,e7e9bdaf-2a08-4043-a5fe-86e2662570fa
248839,6/8/2012,Vostro 260 Slim Tower_8,4318933,1,92f7beff753647459f8e90f11124cb9f,a281e303-5154-423a-be67-90e7b8793466
248839,6/16/2012,Vostro 3550_9,4318922,1,e66efddaab5740eaa0aed36b29fa58fb,1ee6df11-8e0d-433b-a736-786a4e87a371
248839,6/16/2012,Vostro 260 Slim Tower_25,4331736,1,e09e2c3fca37484ba424da1899eeabed,5337b0da-e8d5-4b73-b579-ffb725b81850
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,bfb861d983c9479fa13ff27804d1a34a,92768c51-d197-49d7-b4c2-0694e01e4705
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,13f2e05b2a864f3f990d992cb0a2459d,345815cb-78db-4fed-9589-9540c9fee968
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,0ea245bb84d24d60a7f1553ee15b8ea9,0498764a-e2aa-4a97-97ce-01a8cea7fb1c
248839,6/19/2012,Vostro 3550_9,4318922,1,50e85469a844433c9c8620e06c740ff5,aa8890e7-2ab4-4c7e-ac6e-8a8f2bc7b7a5
248839,6/16/2012,Vostro 260 Slim Tower_34,4331745,1,cc7b76f12d5648be9874dd339ae01f08,05dcb7f2-e213-4144-a65b-75dc5fbfb748
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,86f7aea374144171b4c7c4bb24f2511d,384c7903-4cf6-4cdd-9507-f7ebf63b0969
248839,5/30/2012,Vostro 260 Slim Tower_3,4318928,1,2f245665dd1f42e08d7bf4a1e89a607c,5fe5a582-9757-48ca-bac5-191330d4844b
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,14c705852bff41db8444ae8135cf9782,f4a11b8d-b27e-4600-b1e2-d62a03a55d2d
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,87b098b1b20e45af945d588cc4afed47,793cbcef-c5ea-4da2-8d9e-ca84487f94a6
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,fbe63cd1db8641ba9dbab7c701d6448a,84607662-0443-4cd8-9012-28a6ad70fa76
246902,6/5/2012,SMB1oc=bqct13h&model_id=vostro-1440,4269924,1,f42ee5766ac8490583fb2b60e1debc03,ca715010-edfa-4d78-865e-041445e29a4d
248839,6/13/2012,Vostro 3550_9,4318922,1,98025d1842cc4af28740176ab0b210ab,00c90582-b16b-4a37-9f23-64e0b84d72f7
248839,6/16/2012,Vostro 3550_9,4318922,1,1a08f81cfdde4be69ea87295f0cf186f,1f78e825-bd0c-450d-9e0c-0de349b4e56e
248839,6/2/2012,Vostro 3550_5,4318918,1,1310345f075b4a7db446af94a5e74d3d,ed325196-12b5-4e01-9843-e777ef5c1035
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,fc20e11d0c924e049aa47e2e4f595d40,73471452-7212-47a8-8de5-32d93f6403a6
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,30f6622be1714c3e92890990d227f5ce,0f6b9272-8ccf-4e22-a0ce-7ec9b5f33b71
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,2c1698b6a5fa442aac1cd7879da4a717,0567fc7d-7873-44ab-9780-2511724bd8b5
248839,6/17/2012,Vostro 3550_17,4323291,1,211cecbae865412bb337a506653e79ac,b160db65-2ef2-41be-8b62-c43f7aa919c7
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,642bbc6b2f8c4c45bf545dd16e649319,b2b5230a-3e25-4934-9967-4aa9998242fb
248839,6/2/2012,Vostro 3550_5,4318918,1,78242982ba3c42c793a6b9f42b7864ea,e0d5f762-a444-4383-99eb-170793de0e6e
248839,6/14/2012,Vostro 260 Slim Tower_34,4331745,1,643390e6e2064f54a5c68b3e6e767ef5,48538d39-7466-4b08-b3a4-df10eae96d30
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,3dfabce05bbc4f9bb936b04531361a8e,21277ca1-be40-4a8c-b266-71c5e65d1ce0
248839,6/18/2012,Vostro 3550_9,4318922,1,3fdad7bc7aa142e7a3aa627047d2bb34,642dee04-1a7a-445b-bb33-18d4daf0ce6b
248839,6/8/2012,Vostro 260 Slim Tower_8,4318933,1,ad0808a0474147cba413423137b50fc2,ad662d2b-ccc2-4f85-919c-5cc07997f2d2
248839,6/9/2012,Vostro 3550_8,4318921,1,be1bdd4c104e4f2fbdcfde453a47afea,2d3c1a06-ea70-4231-ac75-2df5ca160de0
248839,6/16/2012,Vostro 3550_9,4318922,1,8ad10678b7f84091864f4da2125a8455,f9dbbe7a-32c5-49e7-9d41-62e929b73b2d
248839,6/13/2012,Vostro 3550_9,4318922,1,e14c01532d5e4a52afc8cd74038949d4,cd517273-b3e1-4be4-ab08-a6ecd6f83972
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,e2ecd15244274013b409b8a504e00edd,dedd1e94-56be-43c5-9f85-0bcfd558e198
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,de7a9f5b977342569bce83009e177f55,cd393c4c-18bc-4d52-bd6c-e9270bc7b714
248839,6/8/2012,Vostro 3550_8,4318921,1,ee117361ba24447bb7897672ba771b4a,b52328e0-1d2d-49b1-bd44-a25b3736375b
246902,5/27/2012,SMB1oc=blmck4b&model_id=latitude-e5520,4269919,1,492c25ea8e114ab8b9b399ba8e72f695,6fd2e5f9-b962-45ab-b0bc-476220fef7dd
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,d968d0fa606144199fa9ed9c4a6cb52e,59a9e49f-f0c1-441a-9ab4-2ce6a1b592c6
248839,6/11/2012,Vostro 260 Slim Tower_8,4318933,1,b1063e45f073496085d03766a74f1db1,69c72e14-adb5-49b1-9b19-544c15cb3196
248839,6/2/2012,Vostro 3550_5,4318918,1,96da50afdaf3411595b2e02585fddb13,9809795c-209e-4d33-ab56-49f24af53190
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,aaaa2674deea4f568308df952a01da13,732ccb56-54fc-4f74-8be4-c0d75168562b
248839,6/11/2012,Vostro 260 Slim Tower_8,4318933,1,0db9c533e4d148bbbb90aaaa18ab6429,4c022a06-b710-41f4-83a3-7d22539de7a0
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,10994c6c57cb4668867139fcbd508fc4,2a140e5c-75d2-4e3d-a4a0-6a8cde794033
248839,6/9/2012,Vostro 3550_8,4318921,1,a54b7609d7324aa4a7e9fd64e256e5c1,a0900089-9c8c-47cf-a5f2-24f9b48c6c49
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,9ef3dafd71934c0a8900c78d30d71733,b368a65a-2d7a-4022-aaea-a5432d2b7308
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,855accd622a641fa9951a9ca30e20e53,28170c04-ff8d-461a-9c7a-68ecb624a2c5
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,e99bcc47efa143288b397025eef82c76,7ddb5d3b-f20d-4ac9-a269-855ea97b70ad
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,259537f10be8481fbfa684880e97a8da,6a514d6d-8b5a-4ed1-aaee-b9927bd79ce6
246902,6/11/2012,SMB1latitude-e5420,4269926,1,7f7d928d7a6f49f994a83577ff53c13f,bf60d311-5258-464c-a7dc-a2b616ef6eec
248839,6/7/2012,Vostro 260 Slim Tower_20,4323306,1,c57be49ed4e045a59462df4188bcfd78,1c5277c0-d150-4500-b1d3-a15a720a905c
248839,6/4/2012,Vostro 3550_5,4318918,1,a68e89424f064bd6aa44b634b01f7642,735bb9fb-0e0b-4319-b55c-5c3a991439e2
248839,6/8/2012,Vostro 3550_8,4318921,1,f9fbe50680d346848450d74f0a0a91ba,6243d87a-1c94-41d3-a81d-97b0017443c7
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,06ff2be8100446018d77e9249935cc8e,b60406cf-51d0-402a-b715-7b58c5d958e8
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,c0c53d3e25dc41aeb766785ad6dfb52e,553153d0-7ad3-428b-ab52-c867c68ab7a2
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,66b0afed2b1d4896b2aae43987d304a6,2ffc55f5-52f5-4ba5-9eac-60eacd158520
248839,6/8/2012,Vostro 3550_8,4318921,1,bdfc5c3c3ae14776acbee01c23e2e6f6,e9b715fc-8648-45f3-a859-6a6da338c599
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,06f864c0aa0b4a2e8876d8012e80df13,e5240155-71d6-485d-b1da-3a8e07a94778
248839,6/15/2012,Vostro 3550_9,4318922,1,66711a23188342caafd0fed826806dd1,d834f061-dd25-429f-8494-d25b42c7fa96
248839,6/15/2012,Vostro 3550_9,4318922,1,4115048272824abaa219a78bd3219501,0d7e321f-7ae5-489a-8a95-a2483ebb18ab
248839,6/19/2012,Vostro 260 Slim Tower_25,4331736,1,37e75754efd646359ecea35a71858913,6bbc4d2d-aafe-402d-8b4b-360951d082e5
248839,6/2/2012,Vostro 3550_5,4318918,1,95299b52bff2401e9290fde0f42e6b0d,195d433b-9224-4154-85c0-ef7b8619eb13
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,6f1d64bf7ebc4432aacccd90b3679c3d,dcbd250f-60ee-4a63-8483-18885de88231
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,4929e3eecde1450cb293a8b317395c2f,9736efe8-fdba-4290-b1eb-6e28053b383c
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,993ccaca82d14b26a76817712a01992f,613193da-839f-436e-855d-59f8608afcf1
248839,6/12/2012,Vostro 3550_8,4318921,1,fb98d540ee704bd88b89343747e9acff,a1d5ec40-a578-4d5b-895e-c79f091b93c6
248839,6/8/2012,Vostro 3550_8,4318921,1,eb124b20d46641fa93b9576ddb078250,2eec2c2e-131f-43a5-aff7-a3a4fd51fe60
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,621dcf782e1e4eb7a4cf5f158308f3b9,b6a47f70-985a-4114-842d-b3b306f8c2e2
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,8b5b9395e3674d189fda5deeedbe38a8,089164c3-c54b-49e7-b9d9-7ad41a1e4025
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,29eedb5c227d46e289a7d2123e69022d,9172ebcc-c000-4059-a644-8cd8212dce8e
248839,6/3/2012,Vostro 3550_5,4318918,1,4fb46f6da8b8472294a9c700a0e5231a,43c6a12d-91be-461d-bb7f-3ae2831203a6
